humidity,light,temperature,occupancy
3645,'OFF',21.0,0.0
3646,'OFF',21.0,0.0
3647,'OFF',21.0,0.0
3648,'OFF',21.0,0.0
3649,'OFF',21.0,0.0
3650,'OFF',21.0,0.0
3651,'OFF',21.0,1.0
3652,'OFF',21.0,0.0
3653,'OFF',21.0,1.0
3654,'ON',21.0,0.0
3655,'OFF',21.0,0.0
3656,'OFF',21.0,0.0
3657,'OFF',21.0,0.0
3658,'OFF',21.0,0.0
3659,'OFF',21.0,0.0
3660,'OFF',22.0,1.0
3661,'OFF',22.0,1.0
3662,'ON',22.0,1.0
3663,'OFF',22.0,1.0
3664,'OFF',22.0,1.0
3665,'ON',22.0,1.0
3666,'OFF',22.0,1.0
3667,'ON',22.0,0.0
3668,'ON',22.0,1.0
3669,'ON',22.0,1.0
3670,'ON',22.0,1.0
3671,'ON',22.0,1.0
3672,'ON',22.0,1.0
3673,'ON',20.0,1.0
3674,'ON',22.0,1.0
3675,'ON',22.0,1.0
3676,'ON',22.0,1.0
3677,'ON',22.0,1.0
3678,'ON',22.0,1.0
3679,'ON',22.0,1.0
3680,'ON',22.0,0.0
3681,'ON',22.0,1.0
3682,'ON',22.0,1.0
3683,'ON',22.0,1.0
3684,'ON',22.0,1.0
3685,'ON',22.0,1.0
3686,'ON',22.0,1.0
3687,'OFF',22.0,0.0
3688,'ON',22.0,1.0
3689,'ON',22.0,1.0
3690,'ON',22.0,1.0
3691,'ON',22.0,1.0
3692,'ON',22.0,1.0
3693,'ON',22.0,1.0
3694,'ON',22.0,1.0
3695,'ON',22.0,1.0
3696,'ON',22.0,1.0
3697,'ON',22.0,1.0
3698,'ON',22.0,1.0
3699,'ON',22.0,1.0
3700,'ON',22.0,1.0
3701,'ON',22.0,1.0
3702,'ON',22.0,1.0
3703,'ON',22.0,0.0
3704,'ON',22.0,1.0
3705,'ON',22.0,1.0
3706,'ON',22.0,1.0
3707,'ON',22.0,1.0
3708,'ON',22.0,1.0
3709,'OFF',22.0,1.0
3710,'ON',22.0,0.0
3711,'ON',22.0,1.0
3712,'ON',22.0,1.0
3713,'ON',22.0,1.0
3714,'ON',22.0,1.0
3715,'ON',22.0,1.0
3716,'ON',22.0,1.0
3717,'ON',22.0,1.0
3718,'ON',22.0,1.0
3719,'OFF',22.0,1.0
3720,'ON',22.0,1.0
3721,'ON',22.0,1.0
3722,'ON',22.0,1.0
3723,'ON',22.0,1.0
3724,'ON',22.0,1.0
3725,'ON',22.0,1.0
3726,'ON',22.0,1.0
3727,'ON',22.0,1.0
3728,'ON',22.0,1.0
3729,'ON',22.0,1.0
3730,'ON',22.0,1.0
3731,'ON',22.0,1.0
3732,'ON',22.0,1.0
3733,'ON',22.0,1.0
3734,'ON',22.0,1.0
3735,'ON',22.0,1.0
3736,'ON',22.0,1.0
3737,'ON',22.0,1.0
3738,'ON',22.0,1.0
3739,'ON',22.0,1.0
3740,'ON',22.0,1.0
3741,'ON',22.0,1.0
3742,'ON',22.0,1.0
3743,'ON',22.0,1.0
3744,'ON',22.0,1.0
3745,'ON',22.0,1.0
3746,'ON',22.0,1.0
3747,'ON',22.0,1.0
3748,'ON',22.0,1.0
3749,'ON',22.0,1.0
3750,'ON',22.0,1.0
3751,'ON',19.0,1.0
3752,'ON',22.0,1.0
3753,'ON',22.0,1.0
3754,'ON',22.0,1.0
3755,'OFF',22.0,1.0
3756,'ON',22.0,1.0
3757,'ON',22.0,1.0
3758,'ON',22.0,1.0
3759,'ON',22.0,1.0
3760,'ON',22.0,1.0
3761,'ON',20.0,1.0
3762,'ON',19.0,1.0
3763,'ON',22.0,1.0
3764,'ON',22.0,1.0
3765,'ON',22.0,1.0
3766,'ON',22.0,1.0
3767,'ON',22.0,1.0
3768,'ON',22.0,1.0
3769,'ON',22.0,1.0
3770,'ON',22.0,1.0
3771,'ON',22.0,1.0
3772,'ON',20.0,1.0
3773,'ON',22.0,1.0
3774,'ON',22.0,1.0
3775,'ON',19.0,1.0
3776,'ON',19.0,1.0
3777,'ON',22.0,1.0
3778,'ON',22.0,1.0
3779,'ON',22.0,1.0
3780,'ON',22.0,1.0
3781,'ON',22.0,1.0
3782,'ON',22.0,1.0
3783,'ON',22.0,1.0
3784,'ON',22.0,1.0
3785,'ON',22.0,1.0
3786,'ON',22.0,1.0
3787,'ON',22.0,1.0
3788,'ON',22.0,1.0
3789,'ON',22.0,1.0
3790,'ON',22.0,1.0
3791,'ON',22.0,1.0
3792,'ON',22.0,1.0
3793,'ON',22.0,1.0
3794,'ON',22.0,1.0
3795,'OFF',22.0,1.0
3796,'ON',22.0,1.0
3797,'ON',22.0,1.0
3798,'ON',22.0,0.0
3799,'ON',22.0,1.0
3800,'ON',19.0,0.0
3801,'ON',22.0,1.0
3802,'ON',22.0,1.0
3803,'OFF',22.0,0.0
3804,'ON',22.0,1.0
3805,'ON',19.0,1.0
3806,'ON',22.0,1.0
3807,'ON',22.0,0.0
3808,'ON',22.0,1.0
3809,'ON',20.0,1.0
3810,'ON',22.0,1.0
3811,'ON',22.0,1.0
3812,'ON',22.0,1.0
3813,'ON',22.0,1.0
3814,'ON',22.0,1.0
3815,'ON',22.0,1.0
3816,'ON',22.0,1.0
3817,'ON',22.0,1.0
3818,'ON',22.0,1.0
3819,'ON',22.0,1.0
3820,'ON',22.0,1.0
3821,'ON',22.0,1.0
3822,'ON',22.0,1.0
3823,'ON',22.0,1.0
3824,'OFF',22.0,1.0
3825,'ON',22.0,0.0
3826,'ON',22.0,1.0
3827,'ON',22.0,1.0
3828,'ON',22.0,1.0
3829,'ON',22.0,1.0
3830,'ON',22.0,1.0
3831,'ON',20.0,1.0
3832,'ON',22.0,1.0
3833,'ON',22.0,1.0
3834,'ON',22.0,1.0
3835,'ON',22.0,1.0
3836,'ON',22.0,1.0
3837,'ON',22.0,1.0
3838,'ON',22.0,1.0
3839,'ON',22.0,1.0
3840,'ON',22.0,0.0
3841,'ON',22.0,1.0
3842,'ON',22.0,1.0
3843,'ON',22.0,1.0
3844,'ON',22.0,1.0
3845,'ON',22.0,1.0
3846,'ON',22.0,1.0
3847,'OFF',22.0,1.0
3848,'ON',22.0,1.0
3849,'ON',22.0,1.0
3850,'ON',22.0,1.0
3851,'ON',22.0,0.0
3852,'ON',19.0,1.0
3853,'ON',22.0,1.0
3854,'ON',22.0,1.0
3855,'ON',21.0,1.0
3856,'ON',22.0,1.0
3857,'ON',22.0,1.0
3858,'OFF',22.0,1.0
3859,'ON',22.0,1.0
3860,'ON',22.0,1.0
3861,'OFF',19.0,1.0
3862,'ON',22.0,1.0
3863,'ON',22.0,1.0
3864,'ON',22.0,1.0
3865,'ON',22.0,1.0
3866,'ON',22.0,1.0
3867,'ON',22.0,1.0
3868,'ON',22.0,1.0
3869,'ON',22.0,1.0
3870,'OFF',22.0,1.0
3871,'ON',22.0,1.0
3872,'ON',20.0,1.0
3873,'ON',20.0,1.0
3874,'ON',22.0,1.0
3875,'ON',22.0,1.0
3876,'ON',22.0,1.0
3877,'ON',22.0,1.0
3878,'ON',22.0,1.0
3879,'ON',22.0,1.0
3880,'ON',22.0,1.0
3881,'ON',22.0,1.0
3882,'ON',22.0,1.0
3883,'ON',22.0,1.0
3884,'ON',22.0,1.0
3885,'ON',22.0,1.0
3886,'ON',22.0,1.0
3887,'ON',22.0,1.0
3888,'ON',22.0,1.0
3889,'ON',22.0,1.0
3890,'ON',22.0,1.0
3891,'ON',22.0,1.0
3892,'ON',22.0,1.0
3893,'ON',19.0,1.0
3894,'ON',22.0,1.0
3895,'ON',22.0,1.0
3896,'ON',22.0,1.0
3897,'ON',22.0,1.0
3898,'ON',22.0,1.0
3899,'ON',22.0,1.0
3900,'ON',21.0,0.0
3901,'ON',21.0,0.0
3902,'ON',21.0,0.0
3903,'ON',21.0,0.0
3904,'ON',21.0,0.0
3905,'OFF',21.0,0.0
3906,'OFF',21.0,0.0
3907,'OFF',21.0,0.0
3908,'OFF',21.0,1.0
3909,'OFF',21.0,0.0
3910,'OFF',21.0,0.0
3911,'OFF',22.0,0.0
3912,'OFF',21.0,0.0
3913,'ON',21.0,0.0
3914,'OFF',21.0,0.0
3915,'OFF',21.0,0.0
3916,'OFF',21.0,1.0
3917,'OFF',21.0,0.0
3918,'ON',21.0,0.0
3919,'ON',21.0,0.0
3920,'OFF',21.0,0.0
3921,'ON',21.0,0.0
3922,'OFF',21.0,0.0
3923,'OFF',21.0,0.0
3924,'OFF',21.0,0.0
3925,'OFF',21.0,0.0
3926,'OFF',21.0,0.0
3927,'OFF',21.0,0.0
3928,'OFF',21.0,0.0
3929,'OFF',21.0,0.0
3930,'OFF',19.0,0.0
3931,'OFF',21.0,0.0
3932,'OFF',21.0,0.0
3933,'OFF',21.0,0.0
3934,'OFF',21.0,0.0
3935,'OFF',21.0,0.0
3936,'OFF',21.0,0.0
3937,'OFF',21.0,1.0
3938,'OFF',21.0,0.0
3939,'OFF',21.0,0.0
3940,'OFF',21.0,0.0
3941,'OFF',21.0,0.0
3942,'OFF',21.0,0.0
3943,'OFF',21.0,0.0
3944,'OFF',20.0,0.0
3945,'OFF',21.0,0.0
3946,'OFF',21.0,0.0
3947,'OFF',21.0,0.0
3948,'OFF',19.0,1.0
3949,'OFF',21.0,0.0
3950,'OFF',21.0,0.0
3951,'OFF',21.0,0.0
3952,'OFF',21.0,0.0
3953,'OFF',21.0,0.0
3954,'OFF',21.0,0.0
3955,'ON',21.0,1.0
3956,'OFF',21.0,1.0
3957,'OFF',21.0,0.0
3958,'OFF',21.0,0.0
3959,'OFF',21.0,0.0
3960,'OFF',20.0,0.0
3961,'OFF',19.0,0.0
3962,'OFF',20.0,1.0
3963,'OFF',20.0,0.0
3964,'OFF',20.0,0.0
3965,'OFF',20.0,0.0
3966,'OFF',22.0,0.0
3967,'OFF',20.0,0.0
3968,'OFF',19.0,0.0
3969,'OFF',20.0,0.0
3970,'OFF',20.0,0.0
3971,'OFF',20.0,0.0
3972,'OFF',20.0,0.0
3973,'OFF',20.0,0.0
3974,'OFF',20.0,0.0
3975,'OFF',20.0,0.0
3976,'OFF',20.0,0.0
3977,'OFF',20.0,0.0
3978,'OFF',20.0,0.0
3979,'OFF',20.0,1.0
3980,'OFF',20.0,0.0
3981,'OFF',20.0,0.0
3982,'OFF',20.0,0.0
3983,'ON',20.0,0.0
3984,'OFF',20.0,0.0
3985,'OFF',20.0,0.0
3986,'OFF',20.0,0.0
3987,'OFF',20.0,0.0
3988,'OFF',20.0,0.0
3989,'OFF',20.0,0.0
3990,'OFF',20.0,0.0
3991,'OFF',20.0,0.0
3992,'OFF',20.0,1.0
3993,'OFF',20.0,0.0
3994,'OFF',20.0,1.0
3995,'OFF',20.0,0.0
3996,'OFF',20.0,0.0
3997,'OFF',20.0,0.0
3998,'OFF',20.0,0.0
3999,'OFF',20.0,0.0
4000,'OFF',20.0,0.0
4001,'OFF',20.0,0.0
4002,'OFF',20.0,0.0
4003,'OFF',20.0,0.0
4004,'OFF',20.0,0.0
4005,'OFF',20.0,0.0
4006,'OFF',20.0,1.0
4007,'OFF',20.0,0.0
4008,'OFF',20.0,1.0
4009,'OFF',20.0,0.0
4010,'OFF',20.0,1.0
4011,'OFF',20.0,0.0
4012,'OFF',19.0,0.0
4013,'ON',20.0,0.0
4014,'OFF',20.0,1.0
4015,'OFF',20.0,0.0
4016,'OFF',20.0,0.0
4017,'OFF',20.0,0.0
4018,'OFF',20.0,0.0
4019,'OFF',20.0,0.0
4020,'OFF',19.0,0.0
4021,'OFF',19.0,0.0
4022,'OFF',19.0,0.0
4023,'OFF',21.0,0.0
4024,'OFF',19.0,0.0
4025,'OFF',19.0,0.0
4026,'OFF',19.0,0.0
4027,'OFF',19.0,0.0
4028,'OFF',19.0,0.0
4029,'OFF',19.0,0.0
4030,'OFF',19.0,0.0
4031,'OFF',19.0,0.0
4032,'OFF',19.0,0.0
4033,'OFF',19.0,0.0
4034,'OFF',19.0,0.0
4035,'OFF',19.0,0.0
4036,'OFF',19.0,0.0
4037,'OFF',19.0,0.0
4038,'OFF',19.0,1.0
4039,'OFF',19.0,0.0
4040,'OFF',19.0,0.0
4041,'OFF',19.0,0.0
4042,'OFF',19.0,0.0
4043,'OFF',19.0,0.0
4044,'OFF',19.0,0.0
4045,'OFF',19.0,1.0
4046,'OFF',19.0,0.0
4047,'OFF',19.0,0.0
4048,'OFF',19.0,0.0
4049,'OFF',19.0,0.0
4050,'OFF',19.0,0.0
4051,'OFF',19.0,0.0
4052,'OFF',21.0,0.0
4053,'OFF',19.0,0.0
4054,'OFF',19.0,0.0
4055,'OFF',19.0,0.0
4056,'OFF',19.0,0.0
4057,'OFF',19.0,0.0
4058,'OFF',19.0,0.0
4059,'OFF',19.0,0.0
4060,'OFF',19.0,0.0
4061,'OFF',19.0,0.0
4062,'OFF',19.0,0.0
4063,'OFF',19.0,0.0
4064,'OFF',19.0,0.0
4065,'OFF',19.0,0.0
4066,'OFF',19.0,0.0
4067,'OFF',19.0,0.0
4068,'OFF',19.0,0.0
4069,'OFF',19.0,0.0
4070,'OFF',19.0,0.0
4071,'OFF',19.0,0.0
4072,'OFF',19.0,0.0
4073,'OFF',19.0,0.0
4074,'OFF',19.0,0.0
4075,'OFF',19.0,1.0
4076,'OFF',19.0,0.0
4077,'OFF',19.0,0.0
4078,'ON',19.0,0.0
4079,'OFF',19.0,0.0
4080,'OFF',19.0,0.0
4081,'OFF',20.0,0.0
4082,'OFF',19.0,0.0
4083,'OFF',19.0,0.0
4084,'OFF',19.0,0.0
4085,'OFF',19.0,0.0
4086,'OFF',19.0,0.0
4087,'OFF',19.0,0.0
4088,'OFF',19.0,0.0
4089,'OFF',19.0,0.0
4090,'OFF',19.0,0.0
4091,'OFF',19.0,0.0
4092,'OFF',19.0,0.0
4093,'OFF',19.0,0.0
4094,'OFF',19.0,0.0
4095,'OFF',19.0,0.0
4096,'OFF',19.0,0.0
4097,'OFF',19.0,0.0
4098,'OFF',19.0,0.0
4099,'OFF',19.0,1.0
4100,'OFF',19.0,0.0
4101,'OFF',19.0,0.0
4102,'OFF',19.0,0.0
4103,'OFF',19.0,0.0
4104,'OFF',19.0,0.0
4105,'OFF',19.0,0.0
4106,'OFF',19.0,0.0
4107,'OFF',20.0,0.0
4108,'OFF',19.0,0.0
4109,'OFF',21.0,0.0
4110,'OFF',19.0,0.0
4111,'OFF',19.0,0.0
4112,'OFF',19.0,0.0
4113,'OFF',19.0,0.0
4114,'OFF',19.0,0.0
4115,'OFF',19.0,0.0
4116,'OFF',19.0,0.0
4117,'OFF',19.0,0.0
4118,'OFF',19.0,0.0
4119,'OFF',19.0,0.0
4120,'OFF',19.0,0.0
4121,'OFF',19.0,0.0
4122,'OFF',19.0,0.0
4123,'OFF',19.0,0.0
4124,'OFF',19.0,0.0
4125,'OFF',19.0,0.0
4126,'OFF',19.0,0.0
4127,'OFF',22.0,0.0
4128,'OFF',19.0,0.0
4129,'OFF',19.0,0.0
4130,'OFF',19.0,0.0
4131,'OFF',19.0,0.0
4132,'OFF',19.0,0.0
4133,'OFF',19.0,0.0
4134,'OFF',19.0,0.0
4135,'OFF',19.0,0.0
4136,'OFF',19.0,0.0
4137,'OFF',19.0,0.0
4138,'OFF',19.0,0.0
4139,'OFF',19.0,0.0
4140,'OFF',19.0,0.0
4141,'OFF',19.0,0.0
4142,'OFF',19.0,0.0
4143,'OFF',19.0,0.0
4144,'OFF',19.0,0.0
4145,'OFF',19.0,0.0
4146,'OFF',19.0,0.0
4147,'OFF',19.0,0.0
4148,'OFF',19.0,0.0
4149,'OFF',19.0,0.0
4150,'OFF',19.0,0.0
4151,'OFF',19.0,0.0
4152,'OFF',19.0,0.0
4153,'OFF',19.0,0.0
4154,'OFF',19.0,0.0
4155,'OFF',19.0,0.0
4156,'OFF',19.0,0.0
4157,'OFF',19.0,0.0
4158,'OFF',19.0,0.0
4159,'OFF',19.0,0.0
4160,'OFF',19.0,0.0
4161,'ON',19.0,0.0
4162,'OFF',19.0,0.0
4163,'OFF',19.0,0.0
4164,'OFF',19.0,0.0
4165,'ON',19.0,0.0
4166,'OFF',19.0,0.0
4167,'OFF',19.0,0.0
4168,'OFF',19.0,0.0
4169,'OFF',19.0,0.0
4170,'OFF',19.0,0.0
4171,'OFF',19.0,0.0
4172,'OFF',19.0,0.0
4173,'OFF',19.0,0.0
4174,'OFF',19.0,0.0
4175,'OFF',20.0,0.0
4176,'OFF',19.0,0.0
4177,'OFF',19.0,0.0
4178,'OFF',19.0,0.0
4179,'OFF',19.0,0.0
4180,'OFF',19.0,0.0
4181,'OFF',19.0,0.0
4182,'OFF',19.0,0.0
4183,'OFF',19.0,0.0
4184,'OFF',19.0,0.0
4185,'ON',22.0,1.0
4186,'OFF',19.0,0.0
4187,'OFF',19.0,0.0
4188,'OFF',19.0,0.0
4189,'OFF',19.0,0.0
4190,'OFF',19.0,0.0
4191,'OFF',19.0,0.0
4192,'OFF',19.0,0.0
4193,'OFF',19.0,0.0
4194,'OFF',19.0,0.0
4195,'OFF',19.0,0.0
4196,'OFF',19.0,0.0
4197,'OFF',19.0,0.0
4198,'OFF',19.0,0.0
4199,'OFF',19.0,0.0
4200,'OFF',19.0,0.0
4201,'OFF',19.0,0.0
4202,'OFF',19.0,0.0
4203,'OFF',19.0,0.0
4204,'OFF',19.0,0.0
4205,'OFF',22.0,0.0
4206,'OFF',19.0,0.0
4207,'OFF',19.0,0.0
4208,'OFF',19.0,0.0
4209,'OFF',19.0,0.0
4210,'OFF',19.0,0.0
4211,'OFF',19.0,0.0
4212,'OFF',19.0,0.0
4213,'OFF',19.0,0.0
4214,'OFF',19.0,0.0
4215,'OFF',20.0,0.0
4216,'OFF',19.0,0.0
4217,'OFF',19.0,0.0
4218,'OFF',19.0,0.0
4219,'OFF',19.0,0.0
4220,'OFF',19.0,0.0
4221,'OFF',19.0,0.0
4222,'OFF',19.0,0.0
4223,'OFF',19.0,0.0
4224,'OFF',22.0,0.0
4225,'OFF',19.0,0.0
4226,'OFF',19.0,0.0
4227,'OFF',19.0,0.0
4228,'OFF',22.0,0.0
4229,'OFF',22.0,1.0
4230,'ON',19.0,0.0
4231,'OFF',22.0,0.0
4232,'OFF',19.0,0.0
4233,'OFF',22.0,0.0
4234,'OFF',19.0,0.0
4235,'OFF',19.0,0.0
4236,'OFF',19.0,0.0
4237,'OFF',19.0,0.0
4238,'OFF',19.0,0.0
4239,'OFF',19.0,0.0
4240,'OFF',19.0,0.0
4241,'ON',19.0,0.0
4242,'OFF',19.0,0.0
4243,'OFF',19.0,0.0
4244,'ON',19.0,0.0
4245,'OFF',19.0,1.0
4246,'OFF',19.0,0.0
4247,'OFF',19.0,0.0
4248,'OFF',19.0,0.0
4249,'OFF',19.0,0.0
4250,'OFF',20.0,0.0
4251,'OFF',19.0,0.0
4252,'OFF',19.0,0.0
4253,'OFF',19.0,0.0
4254,'OFF',19.0,0.0
4255,'OFF',19.0,0.0
4256,'OFF',19.0,0.0
4257,'OFF',19.0,0.0
4258,'OFF',19.0,1.0
4259,'OFF',19.0,0.0
4260,'OFF',19.0,0.0
4261,'OFF',19.0,0.0
4262,'OFF',19.0,0.0
4263,'OFF',19.0,0.0
4264,'OFF',19.0,0.0
4265,'OFF',19.0,0.0
4266,'OFF',19.0,0.0
4267,'OFF',19.0,0.0
4268,'OFF',19.0,0.0
4269,'OFF',19.0,0.0
4270,'OFF',20.0,0.0
4271,'OFF',19.0,0.0
4272,'OFF',19.0,0.0
4273,'OFF',19.0,1.0
4274,'OFF',19.0,0.0
4275,'OFF',19.0,0.0
4276,'OFF',19.0,0.0
4277,'OFF',19.0,0.0
4278,'OFF',19.0,0.0
4279,'OFF',19.0,0.0
4280,'OFF',19.0,0.0
4281,'OFF',20.0,0.0
4282,'OFF',19.0,0.0
4283,'OFF',19.0,0.0
4284,'OFF',19.0,0.0
4285,'OFF',19.0,0.0
4286,'OFF',19.0,0.0
4287,'OFF',19.0,0.0
4288,'OFF',19.0,0.0
4289,'OFF',19.0,0.0
4290,'OFF',19.0,0.0
4291,'OFF',19.0,0.0
4292,'OFF',19.0,0.0
4293,'OFF',19.0,0.0
4294,'OFF',19.0,0.0
4295,'OFF',19.0,0.0
4296,'OFF',19.0,1.0
4297,'OFF',19.0,0.0
4298,'OFF',19.0,0.0
4299,'OFF',19.0,0.0
4300,'OFF',21.0,0.0
4301,'OFF',19.0,0.0
4302,'OFF',19.0,0.0
4303,'OFF',19.0,0.0
4304,'OFF',19.0,1.0
4305,'OFF',19.0,0.0
4306,'OFF',19.0,0.0
4307,'OFF',19.0,0.0
4308,'OFF',19.0,0.0
4309,'OFF',19.0,0.0
4310,'OFF',19.0,0.0
4311,'OFF',19.0,1.0
4312,'OFF',19.0,0.0
4313,'OFF',19.0,1.0
4314,'OFF',19.0,0.0
4315,'OFF',19.0,0.0
4316,'OFF',19.0,0.0
4317,'OFF',19.0,0.0
4318,'OFF',19.0,0.0
4319,'OFF',19.0,0.0
4320,'OFF',19.0,0.0
4321,'OFF',19.0,0.0
4322,'OFF',19.0,0.0
4323,'OFF',19.0,0.0
4324,'OFF',19.0,0.0
4325,'ON',19.0,0.0
4326,'OFF',19.0,0.0
4327,'OFF',19.0,0.0
4328,'OFF',19.0,0.0
4329,'OFF',19.0,0.0
4330,'OFF',19.0,0.0
4331,'OFF',19.0,0.0
4332,'OFF',19.0,0.0
4333,'OFF',19.0,0.0
4334,'OFF',19.0,0.0
4335,'ON',19.0,0.0
4336,'OFF',19.0,0.0
4337,'OFF',19.0,0.0
4338,'OFF',19.0,1.0
4339,'OFF',19.0,0.0
4340,'OFF',19.0,0.0
4341,'OFF',19.0,0.0
4342,'OFF',19.0,0.0
4343,'OFF',19.0,0.0
4344,'OFF',19.0,0.0
4345,'OFF',19.0,0.0
4346,'OFF',19.0,0.0
4347,'OFF',19.0,0.0
4348,'OFF',19.0,0.0
4349,'OFF',21.0,0.0
4350,'OFF',19.0,0.0
4351,'OFF',19.0,0.0
4352,'OFF',19.0,0.0
4353,'OFF',19.0,0.0
4354,'OFF',19.0,0.0
4355,'OFF',22.0,1.0
4356,'OFF',19.0,0.0
4357,'OFF',19.0,0.0
4358,'OFF',19.0,0.0
4359,'OFF',19.0,0.0
4360,'OFF',19.0,0.0
4361,'OFF',19.0,0.0
4362,'OFF',19.0,0.0
4363,'OFF',19.0,0.0
4364,'OFF',19.0,1.0
4365,'OFF',19.0,0.0
4366,'OFF',19.0,0.0
4367,'OFF',19.0,1.0
4368,'OFF',19.0,0.0
4369,'OFF',19.0,0.0
4370,'OFF',19.0,0.0
4371,'OFF',19.0,0.0
4372,'OFF',19.0,0.0
4373,'OFF',22.0,0.0
4374,'OFF',19.0,0.0
4375,'OFF',19.0,0.0
4376,'OFF',19.0,0.0
4377,'OFF',19.0,0.0
4378,'OFF',19.0,0.0
4379,'OFF',19.0,0.0
4380,'OFF',20.0,1.0
4381,'OFF',19.0,0.0
4382,'OFF',19.0,0.0
4383,'OFF',19.0,0.0
4384,'OFF',19.0,0.0
4385,'OFF',19.0,0.0
4386,'OFF',19.0,0.0
4387,'OFF',19.0,0.0
4388,'OFF',19.0,0.0
4389,'OFF',19.0,0.0
4390,'OFF',19.0,0.0
4391,'OFF',19.0,0.0
4392,'OFF',19.0,0.0
4393,'OFF',19.0,0.0
4394,'OFF',22.0,0.0
4395,'OFF',19.0,0.0
4396,'OFF',19.0,0.0
4397,'OFF',19.0,0.0
4398,'OFF',19.0,0.0
4399,'ON',19.0,0.0
4400,'OFF',19.0,0.0
4401,'OFF',19.0,0.0
4402,'OFF',19.0,0.0
4403,'OFF',19.0,0.0
4404,'OFF',19.0,0.0
4405,'OFF',19.0,0.0
4406,'OFF',19.0,0.0
4407,'OFF',19.0,0.0
4408,'OFF',19.0,0.0
4409,'OFF',19.0,0.0
4410,'OFF',19.0,0.0
4411,'OFF',19.0,0.0
4412,'OFF',19.0,0.0
4413,'OFF',19.0,0.0
4414,'OFF',19.0,0.0
4415,'OFF',19.0,0.0
4416,'OFF',19.0,0.0
4417,'OFF',19.0,0.0
4418,'OFF',20.0,0.0
4419,'OFF',19.0,0.0
4420,'OFF',19.0,0.0
4421,'OFF',19.0,0.0
4422,'OFF',19.0,0.0
4423,'OFF',19.0,0.0
4424,'OFF',19.0,0.0
4425,'OFF',19.0,0.0
4426,'OFF',19.0,0.0
4427,'OFF',19.0,0.0
4428,'OFF',19.0,0.0
4429,'OFF',19.0,0.0
4430,'ON',19.0,0.0
4431,'OFF',19.0,0.0
4432,'OFF',19.0,0.0
4433,'OFF',19.0,0.0
4434,'OFF',22.0,0.0
4435,'OFF',19.0,0.0
4436,'OFF',20.0,0.0
4437,'OFF',19.0,0.0
4438,'OFF',19.0,0.0
4439,'OFF',19.0,0.0
4440,'OFF',19.0,0.0
4441,'OFF',19.0,0.0
4442,'OFF',19.0,0.0
4443,'OFF',19.0,0.0
4444,'OFF',20.0,0.0
4445,'OFF',19.0,0.0
4446,'OFF',19.0,0.0
4447,'OFF',19.0,0.0
4448,'OFF',19.0,0.0
4449,'OFF',19.0,0.0
4450,'OFF',19.0,0.0
4451,'OFF',19.0,0.0
4452,'OFF',19.0,0.0
4453,'OFF',19.0,0.0
4454,'OFF',19.0,0.0
4455,'OFF',19.0,0.0
4456,'OFF',19.0,0.0
4457,'OFF',19.0,0.0
4458,'OFF',19.0,0.0
4459,'OFF',19.0,0.0
4460,'OFF',20.0,0.0
4461,'OFF',19.0,0.0
4462,'OFF',19.0,1.0
4463,'OFF',19.0,0.0
4464,'ON',19.0,0.0
4465,'OFF',19.0,0.0
4466,'OFF',19.0,0.0
4467,'OFF',19.0,0.0
4468,'ON',19.0,0.0
4469,'OFF',19.0,0.0
4470,'OFF',19.0,0.0
4471,'OFF',22.0,0.0
4472,'ON',19.0,0.0
4473,'OFF',19.0,0.0
4474,'OFF',19.0,0.0
4475,'ON',19.0,0.0
4476,'OFF',19.0,0.0
4477,'OFF',19.0,0.0
4478,'OFF',19.0,0.0
4479,'OFF',19.0,0.0
4480,'OFF',19.0,0.0
4481,'OFF',19.0,0.0
4482,'OFF',19.0,0.0
4483,'OFF',19.0,0.0
4484,'OFF',20.0,0.0
4485,'OFF',19.0,0.0
4486,'OFF',19.0,0.0
4487,'OFF',19.0,0.0
4488,'OFF',19.0,1.0
4489,'OFF',19.0,0.0
4490,'OFF',19.0,0.0
4491,'OFF',19.0,0.0
4492,'OFF',19.0,0.0
4493,'OFF',19.0,0.0
4494,'OFF',19.0,0.0
4495,'OFF',19.0,0.0
4496,'OFF',20.0,0.0
4497,'OFF',19.0,0.0
4498,'ON',19.0,0.0
4499,'OFF',19.0,0.0
4500,'OFF',19.0,0.0
4501,'OFF',19.0,0.0
4502,'OFF',19.0,0.0
4503,'OFF',19.0,0.0
4504,'OFF',19.0,0.0
4505,'OFF',19.0,1.0
4506,'OFF',19.0,0.0
4507,'OFF',19.0,0.0
4508,'OFF',19.0,0.0
4509,'OFF',19.0,0.0
4510,'OFF',19.0,0.0
4511,'ON',19.0,1.0
4512,'OFF',19.0,0.0
4513,'OFF',19.0,0.0
4514,'OFF',19.0,0.0
4515,'OFF',19.0,0.0
4516,'OFF',21.0,0.0
4517,'OFF',19.0,0.0
4518,'OFF',19.0,0.0
4519,'OFF',19.0,0.0
4520,'OFF',19.0,0.0
4521,'OFF',19.0,0.0
4522,'OFF',19.0,0.0
4523,'OFF',19.0,0.0
4524,'OFF',19.0,0.0
4525,'OFF',19.0,1.0
4526,'OFF',21.0,0.0
4527,'OFF',19.0,0.0
4528,'OFF',19.0,0.0
4529,'OFF',19.0,0.0
4530,'OFF',19.0,0.0
4531,'ON',19.0,0.0
4532,'OFF',19.0,0.0
4533,'OFF',19.0,0.0
4534,'OFF',20.0,0.0
